key_mlbam,name_first,name_last
650873,Juan,Alvarez
518512,Kristian,Bueno
500234,Denver,Stuckey
NA,Alex,Basso
522809,Ramon,Romeijn
801711,Micah,Baermann
822409,Noah,Madsen
NA,Nico,Lambros
802101,Wagner,Castillo
670616,Tyler,Warmoth
687636,Nate,Swarts
808013,Angel,Lopez
NA,Dominic,San Felippo
684551,Jairus,Richards
NA,Cam,Remalia
805832,Hunter,Loyd
543578,Mike,Mudron
495664,Ricardo,Serrano
449811,David,Austen
702694,Tanner,Chelette
807433,Dalton,Robinson
594846,Ryan,Hafner
NA,Jovanny,Bramasco
NA,Naoto,Kawada
542576,Edison,Sanchez
674376,Santiago,Blanco
650438,Carlos,Rivero
519096,Dan,Otero
NA,Flavien,Benezit-Berny
809997,Ivan,Aguirre
595442,Tommy,Tremblay
596335,Brian,Harris
692183,Carter,Krawchuk
NA,Zach,McCoy
NA,Dorion,Parker
665871,Javier,Assad
667638,Samuel,Alvarado
NA,Justin,Offschanka
622200,Ariel,Estades
668907,Jack,Conlon
668842,Michael,Berglund
573448,Jorge,Serra
700761,Austin,Baskin
687687,Brayner,Sánchez
534369,Chris,Gibson
688601,Kobe,Robinson
572817,Justin,Dignelli
669217,Cory,Wood
694476,Derek,Rivera
815394,Theo,Gillen
690218,Benjamin,Dum
807319,Juan,Elorza
NA,Chris,Wallace
NA,Lucas,Lopez
698866,Pablo,Guillén
688004,Shelton,Perkins
688453,Bryan,Hart
689926,Jake,Lyle
608700,Kevin,Plawecki
695479,Payton,Allen
NA,Brandon,Anderson
NA,Isaiah,Kerns
622577,Luis,Benitez
NA,Daniel,Diaz
594922,Steve,McQuail
691641,Jose,Acuña
607235,John,Leonard
NA,Hung Yang,Li
516861,Johan,German
NA,Chris,Ticherich
NA,Carlos,D'Frank
NA,Ethan,Bailey
NA,Connor,Zamora
600906,Cesar,Gonzalez
808011,Wilian,Trinidad
NA,Cooper,Albert
502262,Mitch,Canham
642506,Ernesto,Montas
800264,Marco,Marcelino
NA,Gary,Otten
NA,Carlos,Moseley
823650,Miqueas,Mercedes
NA,Carlos,Colina
453601,Matt,Levering
NA,Ching Min,Lin
NA,Takayuki,Takaguchi
450687,Eugene,Edwards
NA,Tobias,Cox
621164,Derick,Velazquez
701898,Gavin,Martin
NA,Ryan,Remo
NA,Chance,DuCharme
NA,Alec,Battest
NA,José,Fontes
657522,Tyler,Bolton
502198,Jordan,Craft
NA,Yunior,Ibarra
823640,Dylan,Smith
NA,Tyler,Cadenhead
NA,Du-il,Pak
NA,Jorge,Mairal
451546,Julio,De Paula
502370,John,Wiedenbauer
547169,Ladson,Montgomery
446178,Peter,Baubles
694192,Jackson,Chourio
805688,Nick,Evangelista
NA,Hall,Middleton
623291,Jose,Favela
642859,Jesus,Torres
592601,Tyler,Nurdin
821438,Jack,Opoien
669644,Josh,DelSignore
542483,Lewis,Urena
NA,Bauer,Burkart
687615,Connor,Metelski
658474,Ryan,Talley
703806,Tristan,Moore
825129,Tyler,Dobbs
NA,Kyle,Norman
NA,Sean,Cruz
NA,Sean,Sposato
NA,Beau,Durbin
670545,Yom,Felipe
801591,Mike,Gutierrez
450247,Patrick,O'Brien
599698,Jason,Kilby
439914,Jeremy,Reed
NA,Jeff,Taylor
473065,Dany,Morban
NA,Zach,Devon
672569,Gustavo,Campero
NA,Kuo Chen,Lo
596088,Mason,Robbins
452203,Billy,Hogan
814761,Gabe,Camacho
503352,Rocky,Roquet
501255,Rafael,Ynoa
NA,Drew,Thomas
NA,Kyle,D'Amour
NA,Ryan,Johnston
NA,Luke,Chung
NA,Steven,Burnham
466373,Wandy,Morla
NA,Atsushi,Okamoto
669281,Jared,Herron
605257,Nick,Grim
472967,Alejandro,Martinez
NA,Chien Wei,Wu
801921,Carter,Lovasz
665817,Martin,Buitimea
682789,Efren,Diaz
NA,AJ,Valle
801963,Justin,Guiliano
656543,Gage,Hinsz
NA,Hye-jeong,Yu
627371,Darwin,de la Calzada
571686,Jon,Garcia
681938,Angel,Reyes
684460,John,Walsh
673747,Edgar,Sanchez
NA,Donavon,Rigel
NA,Dylan,Swetman
517010,Alexis,Hernandez
NA,Devin,Holmes
628333,Odrisamer,Despaigne
NA,Hayden,Platt
809961,Andrew,Baughn
NA,Massimo,Pesci
NA,Cyle,Figueroa
NA,Carlos,Yerovi
677006,Alex,Widmer
687947,David,Hays
656864,Josh,Prevost
474370,Jason,Ogata
689312,Lance,Lusk
NA,Grant,Taival
NA,Will,Shea
681643,Freddy,Pacheco
NA,Dae In,Hwang
802495,Matt,Evans
NA,Jay,Sorohan
641569,Xavier,Fernández
NA,Luke,Schafer
461759,Jed,Morris
NA,Chang Min,Lim
679326,Charlie,Cerny
657738,Chris,Riopedre
NA,Mauricio,Hernández
NA,Sean,Gusrang
NA,Jake,Bogosian
700655,Fran,Visamon
828606,Michael,Ball
NA,Zach,Kelley
672405,Leonardo,Taveras
NA,Yandry,Reyes
670407,Cam,Williams
NA,Jonathan,Weiss
800640,Trent,Langley
448276,Brett,Carroll
605224,Mike,Falsetti
462547,Ronnie,Ventura
533388,Chad,Sterbens
673920,Sean,Mellen
689304,Ben,Peden
695000,Poncho,Ruiz
823713,Ryan,Hench
NA,Aidan,McDermott
NA,Todd,Rushing
700434,Anthony,Redfern
825289,Riley,Davis
643553,Niko,Spezial
NA,Victor,Lebron
NA,Andrew,Murphy
NA,Kevin,Foley
657560,Joey,DeNato
827110,Austin,Cates
700998,Dayton,Dooney
NA,Lane,Good
NA,Adam,Merritt
NA,Elijah,Brum
NA,Ryan,Flores
NA,Yue Ku,Lin
NA,Travis,Enger
670404,Skylar,Árias
684516,Hancel,Rincon
NA,Caden,Miller
809735,Ben,Shepard
678749,Hector,Leon
683903,Hwi-Yeon,Park
NA,Julio,Marcano
NA,Hidenori,Tanoue
NA,Cole,Donovan
NA,Tyler,Cox
670387,Nick,Sergakis
NA,Joe,Capobianco
NA,Joe,Kelch
NA,Gavin,Kincs
673866,Jake,Repavich
800471,Franyer,Herrera
537953,Daniel,Nava
808993,Chieh Hsien,Chen
694383,Grayson,Moore
502680,Everett,Collis
621256,Joe,Shaw
506707,Chris,House
667515,Evan,Guillory
806057,Brett,Denby
NA,Omar,Gastelum
NA,Nick,Nosti
686900,Evan,Shawver
527029,Kazuki,Yoshimi
572119,Patrick,Schuster
626938,Shota,Nakata
702298,Jett,Lovett
807191,Kenjiro,Sugiura
665858,Angel,Medina
804593,Clayton,Broeder
NA,Quinton,Bent
678188,Antony,Gilbert
NA,Parker,Morgan
545742,Ryan,Morrison
660165,Kazuki,Miyata
642382,Luis,Guzman
NA,Joe,Watts
599713,Shuhei,Fukuda
822162,Brandon,Forrester
689551,Luke,Summers
NA,Blair,DeBord
694281,Tomas,Frick
694394,Cullen,Kafka
687497,Walker,Imwalle
NA,C. J.,Lincoln
517595,Alexander,Perez
446865,Carlos,Sanchez
NA,Charlie,Batho
NA,Brandon,Hovel
572910,Alex,Hassan
691103,Koen,Moreno
NA,Caleb,Ketchie
NA,Jaren,Jackson
607064,Zak,Qualls
801500,Huck,Wathan
572690,Juan,Avila
NA,Tyler,Shover
572742,Ashley,Bulluck
NA,Dan,Cunico
458112,Carrington,Fisk
NA,Thursal,White
703555,Gavin,Gallaher
NA,James,Nittoli
667252,Juan Paulo,Macasaet
641466,Kasey,Coffman
800010,Jose,Gomez
624427,Stephen,Gonsalves
NA,Justin,Baldwin
687770,Brock,Bell
822491,Josh,Lanham
694988,Logan,Paustian
NA,Trent,Lowe
499708,Ignacio,Estrada
456683,Kyle,Rapp
458893,Travis,Beech
NA,Jen Yen,Wu
NA,Yarno,Voets
458253,Chris,Coughlin
699436,C. J.,Ricondo
NA,Dong-jin,Kim
695841,AJ,Gill
688560,Tanner,Foster
808076,Kleiberson,Chavez
680694,Kyle,Bradish
NA,Jesse,Puscheck
682952,Maycold,Leon
NA,Sean,Breen
518584,Malcolm,Crowley
805040,Chris,Sparber
NA,Kaden,Warren
NA,Trent,Alley
NA,Brayden,Eftink
657239,Ty,McFarland
NA,Fabio,Bettiol
696045,Yosy,Galan
807404,Jose,Torrez
NA,Anthony,D'Alfonso
802700,Kevin,Wiseman
NA,John,Mauldin
545770,Chris,Pecora
NA,Chris,Lamond
800736,Dawson,Smith
NA,Shohta,Habu
NA,Tony,Patane
595131,Brandon,Berl
NA,Andrew,Rolfsen
NA,Cam,Barrier
NA,Luis,Pacheco
NA,Ryan,Missal
NA,A. J.,Denny
503422,Ysidro,Garcia
NA,Colin,Gay
502090,Adam,Davis
NA,Miguel,Ramos
NA,Zach,Limas
NA,Noah,Reed
572835,Xavier,Esquivel
NA,Marlon,Moreno
621411,Elliott,Waterman
488814,Kyle,Dahlberg
NA,Necumba,Booker
NA,Che Yi,Su
592583,Connor,Narron
NA,Ryan,Terstriep
471913,Andy,Henriquez
682205,Tyler,Depreta-Johnson
NA,Gavin,Ferrandino
807575,Cam,Schuelke
NA,Roy,Hernández
815900,Victor,Hurtado
691574,Wrayan,Diaz
NA,Dylan,Smith
467121,Ivan,Gomera
545493,Brett,Bostelman
821836,Christian,Olea
657261,Darren,Seferina
656613,Sean,Keselica
NA,Yun Jun,Cho
802957,Luke,Hansel
687525,Bobby,Ay
683494,Euribiel,Angeles
665828,Oswaldo,Cabrera
NA,Michael,James
680605,Octavio,Cordova
NA,Kyle,Williamson
689318,Jacob,Jennings
814559,Ryan,Wentz
656540,Tyler,Hill
686170,Zac,Westcott
NA,Ju Hyeong,An
446497,Juan,Tejeda
461352,Brock,Till
515188,Alejandro,Barron
680845,Victor,Acosta
692233,Rob,Gordon
NA,Taylor,Sandefur
608667,Connor,Harrell
802342,Will,Droll
807205,Yonawil,Florimon
681462,Graham,Firoved
NA,Nick,Stading
650380,Roldani,Baldwin
NA,Caleb,Rozier
641429,Alec,Byrd
NA,Grant,Melker
NA,Bryce,Dreher
800124,David,Lorduy
NA,Jayson,Koehn
NA,Cam,Tracy
NA,Cade,Torgerson
446198,Carleton,Hargrove
810899,Brady,Kirkpatrick
605487,Daniel,Spingola
667279,Charlie,McConnell
543955,James,Young
678415,Andelson,Arias
518577,Collin,Cowgill
NA,Kyle,Brandenburg
NA,Javy,Marticorena
468319,Aldwin,Polimar
822028,Garrett,McGuigan
680835,Tyler,Bordner
NA,Curtiss,Irving
698931,Kevin,Guerrero
684598,Christian,Lucio
572170,Graham,Stoneburner
828671,Brent,Francisco
669661,Paul,Gozzo
NA,Adam,Rigney
656829,Steven,Patterson
813976,Yensi,Reyes
NA,Bryant,Warner
624220,Burny,Mitchem
682218,Tyler,Reichenborn
679230,Nick,Kennedy
NA,Conner,Stevens
628699,Alfredo,Perez
642475,Luis,Chaves
607175,Jalen,Simmons
NA,Drew,Murray
451806,Errol,Simonitsch
NA,Ruben,Divina
676411,Cooper,Swanson
667825,Luis,Lara
518667,Wendell,Fairley
467828,Tony,Bremon
809824,Landon,Frei
464173,Wandy,Terrero
NA,Drew,Schutt
446750,Micah,Zumbro
641549,Chandler,Eden
NA,Kyle,Randall
543526,Kaimi,Mead
689027,Avery,Santos
642070,Tanner,Shelton
456461,Jeff,Schachleiter
679807,Jherson,Pereira
578569,Cesar,Perez
NA,Simone,Costa
NA,Chun Yi,Wu
NA,William,Ellis
825920,George,Holt
NA,Andrew,Pettit
625509,Angelo,Almonte
NA,Alex,Boxwell
684179,Ryoto,Kusomoto
657034,Jonathan,Teaney
459304,Frankie,Keller
650554,Luis,Torrealba
688350,Chris,Farrell
650906,Ricardo,Perez
NA,Jordan,Stubbings
NA,Mike,Mirando
NA,Brandon,Castolinia
660619,Felipe,Tejada
446126,Ian,Ganzer
660294,Yoshi,Tsutsugo
NA,Daisuke,Moriura
NA,David,Chenoweth
NA,Travis,Belz
623171,Nathan,Minnich
663808,Will,Hollis
NA,Christian,Nicolosi
NA,Cole,Mahlum
NA,Matt,Redding
702531,Keine,Urdaneta
448210,Marcelo,Perez
671280,Francisco,Berrones
688135,David,Dunn
823818,David,Pedanou
NA,Alexis,Castillo
NA,Andrew,Null
NA,Jun Wan,Kim
NA,Nobuhiro,Nishizaki
450788,Robby,Goodson
NA,Wes,Tatum
496068,Jose,Banda
469696,Franklin,Lucas
680436,Trenton,Wallace
NA,Davide,Lugli
803849,Devin,Fitz-Gerald
676758,Micah,Brown
690180,Bryce,Windham
809679,Che Yuan,Wu
455965,Justin,Azze
NA,Jacob,Underwood
679004,Robert,Cruz
467145,Yossandy,Garcia
656431,Ti'Quan,Forbes
NA,Gio,Besio
650497,Yosmar,Mujica
NA,Cam,Bailey
608779,Algenis,Ramirez
NA,Jeremy,Hyde
531565,Miguel,Mejia
444533,David,Krisch
469650,Pedro,Martinez
518477,Brandon,Bonner
NA,Tanner,Muovich
643585,Justin,Viele
455995,Juan,Moreno
595035,Chris,Winder
642383,Jose,Batista
NA,Chris,Boatto
806626,Jose,Villegas
593732,Melvin,Aquino
650541,Franklin,Arias
NA,Brandon,Yslas
821626,Eric,Veras
451578,Adam,Campbell
670183,Garrett,Acton
NA,Vince,Smarrelli
NA,Robbie,Knox
NA,Hayden,Heflin
NA,Joseph,Broderick
NA,Nate,Collins
680819,Patrick,Tomfohrde
NA,Jason,Wasilnak
686199,Dylan,Judd
811686,Kai,Leckszas
NA,Chris,Williams
NA,Pei Wei,Lin
669333,Francis,Villaman
502055,Jay,Buente
452075,Connor,Robertson
NA,Aaron,Chapman
571692,Wade,Gaynor
696140,Ethan,Murray
NA,Keison,Duffis
808251,Carlos,Batista
NA,Aidan,Barry
516537,David,Kramer
NA,Connery,O'Donnell
701730,Johnnie,Valdez
458719,Christopher,Kelley
NA,Matt,McNaney
460600,Sean,Patrick
683544,Carlos,Canache
703715,Wyatt,Hoffman
471188,Dave,Kady
670155,Robby,Sexton
519201,Beau,Riportella
503441,Loek,van Mil
676095,Steve,Passatempo
488681,Brandon,Barnes
692479,Dahian,Santos
453417,Justin,Valdes
474034,Nick,Akins
692026,Jorge,Romero
488972,Scott,Hode
NA,Jeremy,Erisman
NA,Alexander,Rodriguez
675253,Seth,Spencer
686122,Kyano,Cummings
669039,Henry,Rowling
570647,Jorge,Soto
607180,Kenny,Mathews
649132,Elliott,Smith
NA,Brodie,Shaw
806030,Jack,Bell
691559,Jose,Hernandez
NA,Bradley,Bailey
821878,Matt,Sapienza
NA,Laurence,Hodgkins
822111,Jacobe,Nailer
622469,Johan,Salas
499868,Kevin,Joslyn
NA,Adam,Brown
606151,Cristian,Palacios
593376,Daniel,Barbuena
NA,Joe,Key
NA,Ben,Gilks
801596,John,Newman
617178,Shinta,Hifumi
NA,Daniel,Perez
NA,Brandon,Hallford
NA,JT,Spears
447436,Craig,Helmandollar
700344,Alessandro,Ercolani
NA,Padraic,Getchell
NA,Jeremy,Glazer
446288,Randy,Molina
457534,Jake,Long
822828,Zion,Stephens
816298,Chris,Rofe
NA,Chad,Benefield
NA,Cristhian,Hidalgo
467126,Juan,German
664144,Jon,Olczak
692823,Abel,Brito
NA,Adam,Koelsch
439337,Jeff,Pass
458532,Anthony,Garibaldi
501656,Dickson,Marquez
700165,Rony,Cruz
NA,Tyler,Frazier
687184,Jayson,Hoopes
NA,Arthur,Lugtmeijer
606242,Carlos,Mesa
NA,Blake,Jacklin
446773,Alan,Crigger
NA,Austin,Clay
NA,Alberto,Rodríguez
689596,Jackson,Greene
825760,Fernando,Barreda
690194,Manning,Brookens
NA,Samuel,Duran
NA,Tremayne,Toorie
702755,Grant,Pytel
806264,Macon,Winslow
613568,Keegan,Taylor
677951,Bobby,Witt
606269,Warner,Eusebio
694793,Jadon,Bercovich
NA,Connor,Johnston
476704,Jed,Lowrie
683575,Roger,Rodriguez
695637,Alden,Segui
678652,Jesus,Chirinos
808837,Braden,Quinn
623408,Gene,Escat
607313,Kyle,Conwell
623520,David,Bote
NA,Brandon,Lees
NA,Jordan,Stacy
806282,Nolan,Mason
444973,Jared,Petrovich
657687,Trent,Miller
693711,Eiroon,Flores
NA,Hidekazu,Kawano
687590,Kaden,Marshall
477458,Carlos,Gutierrez
502011,Preston,Claiborne
500753,Berman,Espinoza
546093,Alexander,Zorrilla
827500,Hunter,Dryden
673958,Brian,Klein
503034,Heitor,Correa
806281,Blaze,Pontes
NA,Griffin,Garabedian
502283,Trayvone,Johnson
694500,Garrett,Brown
NA,Dillon,Bird
679563,José,Rodriguez
808268,Juan,Rasquin
NA,Justin,Kerestes
804651,Cooper,Foard
542522,Samuel,Bautista
665994,Cristhian,Pedroza
NA,Nate,Jenkins
NA,Wun Jie,Chen
NA,Samuel,Domingue
804000,Stephen,Ruhle
NA,Caleb,McElwaney
543943,Taylor,Wrenn
623192,Mike,Dodig
641697,Chad,Hockin
NA,Blake,Johnson
804756,Jacob,Morrison
701411,Jack,Cebert
664110,Brandon,Quintero
NA,Gerardo,Miranda
687553,Kamren,James
NA,Fabio,Ferrari
445500,Dan,Shanahan
517432,Enyer,Polanco
460106,Nicholas,Starnes
689070,Spencer,Packard
NA,Josh,Roberts
605513,Spencer,Turnbull
NA,Gabe,Nutter
503562,Jeremy,Williams
488974,Kyle,Holden
805967,Elijah,Buries
446661,Joshua,Kerschen
828702,Jeremy,Cano
826466,Winyer,Chourio
643220,Danny,Bethea
NA,Martin,Marintchev
NA,Jeffrey,Chapuran
572810,Ryan,Dennick
NA,Art,Salazar
600883,Alex,Da Silva
692702,Shinichi,Ohnuki
800725,Brandon,Burckel
543914,Cole,White
NA,Henry,Moore
NA,Lee,Kay
572819,Cody,Dordan
671968,Griffin,Hassall
542520,Jesus,Morelli
694426,Reid,Zitzelberg
501526,Kenny,Fernandez
NA,Sean,Malamud
NA,Matteo,Fabbri
NA,Aaron,Dunsmore
814340,Raul,Garayzar
681505,Luis,Gonzalez
NA,Glenn,Fletcher
NA,Roy,Seltenrijch
446162,Sean,Watson
NA,Will,Chambers
657542,Alex,Close
458668,Jordan,Danks
NA,Hunter,Higgerson
NA,Tye,Thixton
NA,Yuto,Koga
NA,Brandon,Bonomo
814136,Clevari,Tejada
521889,Stu,Scheurwater
657504,Josh,Banuelos
680421,Ben,Norman
NA,John,DeFazio
681596,Braham,Rosario
683383,Hamilton,Andujar
NA,Scott,Platt
699808,Anthony,MacKenzie
688904,Wyatt,Cheney
534587,Jordan,Guida
608385,Jesse,Winker
809649,Peyton,Sanderson
457047,John,McCarthy
642651,Nattino,Diplan
NA,Kyle,King
690819,Jacob,Henderson
664781,Jake,Nelson
448590,Kevin,Melillo
NA,Shane,Dux
NA,Satchel,Green
571431,Matt,Adams
695700,Dillon,Haines
621485,Robert,Martinez
800677,Ahmad,Harajli
NA,Yoshimi,Sakurai
687280,Geoffrey,Gilbert
821759,Johan,Rodriguez
456034,David,Price
NA,Kurtis,Minton
804696,Chyran,Cruse
694680,Trevor,Martin
821354,Jason,Villarreal
809856,Ryan,Hanks
444478,Jose,De La Rosa
NA,Tom,Adler
446674,Brian,McDevitt
542542,Gregory,Aquino
NA,Ian,Luttrell
446570,Andrew,Crisp
542541,Alan,Sena
NA,Felix,Dittrich
471604,Francisco,Pimentel
NA,Yen Hung,Lin
592642,Joel,Pierce
541646,Oscar,Gomez
NA,Paul,Montalbano
518390,Nicholas,Abshire
NA,Curtis,Pierce
519136,Jared,Pitts
NA,Chris,Punka
667725,Kyle,Tyler
642000,Jayce,Ray
NA,Roosevelt,Casado
NA,Bas,Wiers
NA,Nian Hao,Wang
656116,Ricardo,Reyes
NA,Patrick,Ryan
668213,Michael,Staudinger
NA,Alec,Gomez
802531,Trent,Farquhar
692133,Nick,Woodcock
827369,Carlos,Garcia
NA,Jorg,Wieme
454666,Woods,Fines
621550,Patrick,Wisdom
NA,Joe,McCarthy
NA,Cole,Doherty
683277,Tyrese,Johnson
543340,Kyle,Hudson
453476,Brandon,Love
824573,Colin,Sloan
824035,Griffin,Mills
607271,Garrett,Baker
824720,Nathan,Taylor
NA,Wei En,Lin
NA,Takahiro,Aoki
NA,Jimmy,Jensen
502205,Grant,Green
684949,Zac,Leigh
666189,Rian,Haire
NA,Josh,Galvan
NA,Joe,Smith
685046,Edinson,Batista
NA,Greg,White
NA,Nathan,Hernandez
NA,Alex,Seifert
NA,Alex,Mastrianni
805068,Gerard,Veloz
NA,Ivan,Varela
670690,Aaron,Bossi
668952,Ryan,Kreidler
825293,Will,Howell
NA,Davon,Poole
NA,Scotty,Watson
670087,Brandyn,Sittinger
NA,DJ,DePiero
NA,Luis,Machado
692493,Brahiam,Jimenez
606134,Jhonny,Pena
NA,Armando,Ovalles
NA,Kyle,Neri
NA,Jeffrey,Levenstone
461332,Jacob,Blakeney
808924,Jie,Cao
611713,Shoki,Kasahara
808265,Franklin,Arias
NA,Chyenne,Factor
NA,Tadasuke,Minamikawa
NA,Dominic,Tatone
NA,Ryosuke,Murayama
466907,Erick,Silva
800884,Vaughn,Mauterer
519059,Scott,Moviel
NA,Drew,Nelson
658426,Derrick,Bernard
802952,Devin,Crawford
657037,Sam,Thoele
676858,Thomas,St. Clair
NA,Douglas,Gunderson
682652,Fernando,Ortega
NA,Aarón,León
656781,Chris,Murphy
NA,Mark,Podlas
NA,Jakob,Poturnak
NA,Kellen,Brothers
449109,Nelson,Payano
673164,Leonardo,Rodríguez
543166,Steven,Florence
450598,James,Braden
NA,Greg,Alexander
666622,Brailyn,Márquez
813400,Jack,Winnay
554350,Luis,Rosano
689600,Danny,Wilson
NA,Hyeon Gi,Son
696286,Davis,Diaz
661553,Joel,Romero
NA,Ju-yeong,Shin
502139,Josh,Stinson
656436,Johnathan,Frebis
813770,Caden,Wooster
NA,Myles,Mensah
801314,Cole,Horton
NA,Ruben,Dekker
NA,Josh,Yellen
NA,Jonah,van Bemmelen
NA,Deok-Yun,Kim
NA,Donnie,Johnson
518460,Scott,Bittle
434623,Juan,Morillo
NA,Gary,Steindorf
801386,Cristian,Rueda
NA,Zachary,Walsh
NA,Masaki,Sakaguchi
667926,Jibran,Castro
NA,Nathan,Borchardt
699244,Jaxson,Edwards
813610,Aaron,White
448266,James,Adkins
822824,Cooper,McGrath
676979,Garrett,Crochet
702767,Kevin,Ludden
687255,Dylan,Post
640838,Julio,Rivera
593452,Juan,Marte
NA,Ian,Campbell
685386,Dylan,Gardner
465584,Rutky,Vasquez
NA,Alec,Dowell
445681,John-Paul,Glascock
NA,Tyler,Keller
685622,Raynalf,Ruiz
607492,Rob,Chamra
NA,Brandon,Maddern
801924,Maddox,Pennington
673280,Austin,Knight
NA,Jake,Cavender
NA,Ryan,Smith
NA,Max,Ritchie
651010,Shakiro,Pina
NA,Cole,Pacheco
NA,Greg,Krug
804806,Laheim,Bell
516542,Jacob,Levy
811170,Cameron,Fennell
501687,Luis,Marte
500218,Jason,Startari
684818,Carlos,Viera
431229,Rich,Stahl
453964,Erwin,Jacobo
693080,Tyler,Smarslok
NA,JD,Deany
802066,Yaisel,Ramos
607333,Beau,Taylor
695766,Mason,Molina
425513,Craig,Brazell
595441,Matt,Tracy
657615,Shane,Hoelscher
808683,Omar,Reyes
822949,David,Christie
681639,Luis,Montero
593411,Sterling,Bonilla
809069,Luke,LeMond
670552,Bryan,Valdez
NA,Justin,Goldstein
807239,Bernard,Moon
679057,Mason,Green
823895,Dionicio,Nova
NA,Francesco,Segreto
452215,Luke,Montz
800018,Chen Zhong-Ao,Zhuang
696521,Garrett,Spain
NA,Seiji,Uebayashi
457566,Greg,Burke
682787,Imanol,Contreras
NA,En Chi,Chi
592329,Jason,García
447461,Francisco,Chavez
672886,Francisco,Martinez
828598,Chipper,Menard
445243,Lance,Davis
NA,Chris,Marchildon
592169,Austin,Brice
627500,Jen-Ho,Tseng
NA,Grant,Barber
NA,Josh,Turner
688534,Garrett,Westberg
NA,Damichel,González
454979,Keily,Arias
NA,Kevin,Hernández
694644,Stephen,Bennett
NA,Garrett,Totty
622440,Miguel,Atencio
446105,Jerrell,Jackson
828403,Sam,Nieves
NA,Tyler,Gray
547312,Kenji,Sato
607287,Ruben,Sosa
683107,Aaron,Colmenares
803641,Lorenzo,Petersen
472983,Gerald,Rada
NA,Jeriah,Henry
693258,Tyler,Wright
680426,Tanner,Wetrich
448335,Josh,Cram
685960,Josh,Whisler
814215,Carson,Jasa
NA,Alex,Smith
808390,Juan,Henriquez
NA,Augie,Hutchison
683465,Bryan,Matute
NA,Bon-beom,Koo
822966,John,Taylor
NA,Ben,Chavarria
571602,Matt,Davidson
621404,Ryan,Lawlor
520688,Aeden,McQueary
NA,Trent,Bauer
NA,Victor,Figuereo
NA,Brandon,Soat
NA,Nathan,Conerly
804613,Luis,Victorino
692416,Christian,Cerda
NA,Austin,Blakely
691332,Luis,González
572802,Nick,DeSantiago
458248,Chris,Hernandez
643227,Brett,Booth
592487,Jayson,Langfels
690776,Brady,Rose
NA,Toru,Komura
NA,Alex,Ansted
446116,James,Burok
NA,Marty,Carnahan
681945,Simon,Rosenblum-Larson
446652,Alex,Frazier
NA,Adams,Torres
489425,Jermaine,Williams
NA,Levi,Primasing
804234,Emilio,Gonzalez
493076,Li,Zhang
669011,Elliott,Anderson
676928,Jake,Steffens
NA,Ryne,Purcell
808206,Geisel,Cepeda
NA,Hitoto,Komazuki
NA,Lázaro,Valdés
NA,Jared,Richmond
545831,Bill,Schmieder
518451,Joris,Bert
NA,Nick,Makkinje
810859,Daniel,Hurtado
NA,Filippo,Giulianotti
542693,Misaul,Diaz
699299,Brian,Sierra
622430,Nicolas,Debora
682726,Jose,Aquino
NA,Kuo Hao,Wu
687931,Carson,Whisenhunt
NA,Jokob,Trobec
NA,Dylan,Alexander
477037,Shane,Sullivan
684597,Eddie,Satisky
695614,Casey,Tallent
809730,Weber,Neels
NA,Vincenzo,Russo
447769,Luis,Cota
452643,Dan,Cevette
450654,Cody,Doonan
543507,Trevor,May
456885,Steve,Hassett
628312,Yuichi,Honda
NA,Lei,Chou
683338,Joshua,Myers
476965,Mike,Tarsi
NA,Bryce,Fisher
545636,Adam,Heffron
801109,Gavon,Clemons
453050,Jayson,Ruhlman
669093,Jeremiah,Estrada
804115,Landon,Howard
827515,Beau,Bryans
NA,Matt,Reed
821099,Wuinder,Torres
448329,Jordan,Pickens
575629,Shane,Livensparger
690061,Nico,Baldor
445927,Chad,Etheridge
678602,Victor,Sotéldo
678511,Ryan,Duncan
693450,Jarius,Colley
506687,Abner,Abreu
465471,Cristino,Munoz
NA,Greg,Tobin
NA,Young Kuk,Hwang
NA,Zack,Hamilton
606624,Abinaer,Soriano
NA,Yuta,Kimura
467078,Wladimir,Sutil
NA,Roman,Trujillo
NA,Chris,O'Neal
NA,Gibby,Briones
NA,Xavier,Marmol
451713,Carlos,Peguero
801896,Brendan,Moody
NA,Elliot,Forde
518684,Alex,Floyd
656309,Carl,Chester
824727,Will,Murphy
805221,Matt,Gonsalves
NA,Doug,Trimble
NA,Ronnie,Broyles
NA,Daniel,Martins
807774,Tucker,Smith
514639,José,Ortega
501981,Khris,Davis
NA,Cannon,Lester
805004,Luke,Krouse
NA,Kyle,Obal
471021,Orlin,Mendez
448623,Garrett,Broshuis
NA,Lucas,Rich
NA,Jason,Claiborn
NA,Jack,Vest
667372,Julio,Rodriguez
501519,Carlos,Roa
NA,Masaki,Anada
683363,Matt,Wilkinson
NA,Dugan,Ward
NA,Nan Te,Kuo
NA,Matt,Taylor
NA,Bryce,Grizzaffi
NA,Sung Tae,Kim
460687,Luis,Coste
NA,Tommy,Fahey
NA,Blaise,Panzini
NA,Matt,Gandy
NA,Dom,Toso
NA,Fumiya,Kurokawa
NA,Joey,Kossina
NA,Joe,Consolmagno
572095,Daniel,Rosenbaum
669305,Mauro,Conde
543112,Ryan,Doiron
NA,Leyán,Lores
NA,Mitchell,Wood
703242,Anyer,Laureano
822651,Andrew,Koshy
809700,Wuilder,Cumare
448792,Trent,Ashcraft
